submission_id,RT,age,comments,condition,correctness,education,endTime,expected,experiment_id,gender,item,key_pressed,languages,number_of_items,picture,startDate,startTime,timeSpent,trial_number,trial_type
3221,1474,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,201,l,German,30,images/main/conjunction/30/target/C_30_T_1.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,23,main
3221,1670,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,188,l,German,15,images/main/conjunction/15/target/C_15_T_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,24,main
3221,1426,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,200,s,German,15,images/main/conjunction/15/no_target/C_15_NT_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,25,main
3221,1332,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,171,l,German,5,images/main/conjunction/5/target/C_5_T_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,26,main
3221,2337,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,210,s,German,30,images/main/conjunction/30/no_target/C_30_NT_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,27,main
3221,736,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,187,l,German,15,images/main/conjunction/15/target/C_15_T_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,28,main
3221,1184,23,loved it!,conjunction,incorrect,right,1630351317772,no target,256,female,180,l,German,5,images/main/conjunction/5/no_target/C_5_NT_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,29,main
3221,1051,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,182,s,German,5,images/main/conjunction/5/no_target/C_5_NT_6.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,30,main
3221,1030,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,163,s,German,1,images/main/conjunction/1/no_target/C_1_NT_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,31,main
3221,1159,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,190,l,German,15,images/main/conjunction/15/target/C_15_T_6.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,32,main
3221,1451,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,167,s,German,1,images/main/conjunction/1/no_target/C_1_NT_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,33,main
3221,2498,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,216,s,German,30,images/main/conjunction/30/no_target/C_30_NT_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,34,main
3221,1317,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,197,s,German,15,images/main/conjunction/15/no_target/C_15_NT_5.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,35,main
3221,1432,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,208,l,German,30,images/main/conjunction/30/target/C_30_T_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,36,main
3221,2772,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,173,l,German,5,images/main/conjunction/5/target/C_5_T_5.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,37,main
3221,1342,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,192,l,German,15,images/main/conjunction/15/target/C_15_T_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,38,main
3221,1653,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,195,s,German,15,images/main/conjunction/15/no_target/C_15_NT_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,39,main
3221,1003,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,162,s,German,1,images/main/conjunction/1/no_target/C_1_NT_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,40,main
3221,1135,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,158,l,German,1,images/main/conjunction/1/target/C_1_T_6.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,41,main
3221,1487,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,196,s,German,15,images/main/conjunction/15/no_target/C_15_NT_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,42,main
3221,747,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,164,s,German,1,images/main/conjunction/1/no_target/C_1_NT_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,43,main
3221,4605,23,loved it!,conjunction,incorrect,right,1630351317772,target,256,female,156,s,German,1,images/main/conjunction/1/target/C_1_T_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,44,main
